423	130.550003	0.000000	226.24	24.30	
424	131.550003	0.000000	226.79	25.17	
425	132.550003	0.000000	227.35	26.03	
426	133.550003	0.000000	227.92	26.89	
427	134.550003	0.000000	228.50	27.75	
428	135.550003	0.000000	229.08	28.61	
429	136.550003	0.000000	229.68	29.46	
430	137.550003	0.000000	230.28	30.31	
431	138.550003	0.000000	230.90	31.16	
432	139.550003	0.000000	231.53	32.01	
433	140.550003	0.000000	232.16	32.85	
434	141.550003	0.000000	232.81	33.69	
435	142.550003	0.000000	233.48	34.52	
436	143.550003	0.000000	234.15	35.35	
437	144.550003	0.000000	234.85	36.18	
438	145.550003	0.000000	235.55	37.01	
439	146.550003	0.000000	236.27	37.83	
440	147.550003	0.000000	237.01	38.64	
441	148.550003	0.000000	237.76	39.45	
442	149.550003	0.000000	238.53	40.26	
443	150.550003	0.000000	239.33	41.06	
444	151.550003	0.000000	240.13	41.85	
445	152.550003	0.000000	240.96	42.64	
446	153.550003	0.000000	241.82	43.42	
447	154.550003	0.000000	242.69	44.20	
448	155.550003	0.000000	243.59	44.97	
449	156.550003	0.000000	244.51	45.73	
450	157.550003	0.000000	245.45	46.49	
451	158.550003	0.000000	246.43	47.23	
452	159.550003	0.000000	247.43	47.97	
453	160.550003	0.000000	248.46	48.70	
454	161.550003	0.000000	249.52	49.42	
455	162.550003	0.000000	250.61	50.13	
456	163.550003	0.000000	251.73	50.83	
457	164.550003	0.000000	252.89	51.52	
458	165.550003	0.000000	254.08	52.20	
459	166.550003	0.000000	255.31	52.86	
460	167.550003	0.000000	256.58	53.51	
461	168.550003	0.000000	257.88	54.15	
462	169.550003	0.000000	259.23	54.77	
463	170.550003	0.000000	260.61	55.38	
464	171.550003	0.000000	262.05	55.97	
465	172.550003	0.000000	263.52	56.54	
466	173.550003	0.000000	265.04	57.10	
467	174.550003	0.000000	266.60	57.64	
468	175.550003	0.000000	268.21	58.15	
469	176.550003	0.000000	269.87	58.65	
470	177.550003	0.000000	271.57	59.12	
471	178.550003	0.000000	273.32	59.58	
472	179.550003	0.000000	275.12	60.00	
473	180.550003	0.000000	276.96	60.41	
474	181.550003	0.000000	278.85	60.78	
475	182.550003	0.000000	280.78	61.13	
476	183.550003	0.000000	282.75	61.45	
477	184.550003	0.000000	284.76	61.75	
478	185.550003	0.000000	286.81	62.01	
479	186.550003	0.000000	288.89	62.24	
480	187.550003	0.000000	291.00	62.44	
481	188.550003	0.000000	293.14	62.61	
482	189.550003	0.000000	295.30	62.74	
483	190.550003	0.000000	297.47	62.84	
484	191.550003	0.000000	299.66	62.91	
485	192.550003	0.000000	301.86	62.94	
486	193.550003	0.000000	304.06	62.94	
487	194.550003	0.000000	306.25	62.91	
488	195.550003	0.000000	308.44	62.84	
489	196.550003	0.000000	310.61	62.74	
490	197.550003	0.000000	312.77	62.60	
491	198.550003	0.000000	314.91	62.43	
492	199.550003	0.000000	317.02	62.23	
493	200.550003	0.000000	319.10	62.00	
494	201.550003	0.000000	321.14	61.73	
495	202.550003	0.000000	323.15	61.44	
496	203.550003	0.000000	325.12	61.12	
497	204.550003	0.000000	327.05	60.77	
498	205.550003	0.000000	328.94	60.39	
499	206.550003	0.000000	330.78	59.99	
500	207.550003	0.000000	332.57	59.56	
501	208.550003	0.000000	334.32	59.11	
502	209.550003	0.000000	336.02	58.63	
503	210.550003	0.000000	337.68	58.13	
504	211.550003	0.000000	339.29	57.62	
505	212.550003	0.000000	340.85	57.08	
506	213.550003	0.000000	342.37	56.52	
507	214.550003	0.000000	343.84	55.95	
508	215.550003	0.000000	345.27	55.35	
509	216.550003	0.000000	346.65	54.75	
510	217.550003	0.000000	348.00	54.12	
511	218.550003	0.000000	349.30	53.48	
512	219.550003	0.000000	350.57	52.83	
513	220.550003	0.000000	351.79	52.17	
514	221.550003	0.000000	352.98	51.49	
515	222.550003	0.000000	354.14	50.80	
516	223.550003	0.000000	355.26	50.10	
517	224.550003	0.000000	356.35	49.39	
518	225.550003	0.000000	357.41	48.67	
519	226.550003	0.000000	358.44	47.94	
520	227.550003	0.000000	359.44	47.20	
521	228.550003	0.000000	0.41	46.46	
522	229.550003	0.000000	1.35	45.70	
523	230.550003	0.000000	2.27	44.94	
524	231.550003	0.000000	3.17	44.17	
525	232.550003	0.000000	4.04	43.39	
526	233.550003	0.000000	4.89	42.61	
527	234.550003	0.000000	5.72	41.82	
528	235.550003	0.000000	6.53	41.03	
529	236.550003	0.000000	7.32	40.23	
530	237.550003	0.000000	8.09	39.42	
531	238.550003	0.000000	8.85	38.61	
532	239.550003	0.000000	9.58	37.79	
533	240.550003	0.000000	10.30	36.97	
534	241.550003	0.000000	11.01	36.15	
535	242.550003	0.000000	11.70	35.32	
536	243.550003	0.000000	12.37	34.49	
537	244.550003	0.000000	13.04	33.65	
538	245.550003	0.000000	13.69	32.81	
539	246.550003	0.000000	14.32	31.97	
540	247.550003	0.000000	14.95	31.13	
541	248.550003	0.000000	15.57	30.28	
542	249.550003	0.000000	16.17	29.43	
543	250.550003	0.000000	16.77	28.57	
544	251.550003	0.000000	17.35	27.71	
545	252.550003	0.000000	17.93	26.86	
546	253.550003	0.000000	18.49	25.99	
547	254.550003	0.000000	19.05	25.13	
548	255.550003	0.000000	19.60	24.26	
549	256.549988	0.000000	20.15	23.40	
550	257.549988	0.000000	20.68	22.53	
551	258.549988	0.000000	21.21	21.66	
552	259.549988	0.000000	21.74	20.78	
553	260.549988	0.000000	22.25	19.91	
554	261.549988	0.000000	22.77	19.03	
555	262.549988	0.000000	23.27	18.16	
556	263.549988	0.000000	23.77	17.28	
557	264.549988	0.000000	24.27	16.40	
558	265.549988	0.000000	24.76	15.52	
559	266.549988	0.000000	25.25	14.63	
560	267.549988	0.000000	25.73	13.75	
561	268.549988	0.000000	26.21	12.87	
562	269.549988	0.000000	26.69	11.98	
563	270.549988	0.000000	27.16	11.10	
564	271.549988	0.000000	27.64	10.21	
565	294.549988	0.000000	38.21	-10.25	
566	295.549988	0.000000	38.68	-11.13	
567	296.549988	0.000000	39.15	-12.02	
568	297.549988	0.000000	39.63	-12.90	
569	298.549988	0.000000	40.11	-13.79	
570	299.549988	0.000000	40.59	-14.67	
571	300.549988	0.000000	41.08	-15.55	
572	301.549988	0.000000	41.57	-16.43	
573	302.549988	0.000000	42.07	-17.31	
574	303.549988	0.000000	42.57	-18.19	
575	304.549988	0.000000	43.08	-19.07	
576	305.549988	0.000000	43.59	-19.94	
577	306.549988	0.000000	44.11	-20.82	
578	307.549988	0.000000	44.63	-21.69	
579	308.549988	0.000000	45.16	-22.56	
580	309.549988	0.000000	45.70	-23.43	
581	310.549988	0.000000	46.24	-24.30	
582	311.549988	0.000000	46.79	-25.16	
583	312.549988	0.000000	47.35	-26.03	
584	313.549988	0.000000	47.92	-26.89	
585	314.549988	0.000000	48.50	-27.75	
586	315.549988	0.000000	49.08	-28.61	
587	316.549988	0.000000	49.68	-29.46	
588	317.549988	0.000000	50.28	-30.31	
