714	301.254150	-0.300000	41.15	-16.31
715	302.054138	-0.300000	41.55	-17.02
716	302.854156	-0.300000	41.95	-17.72
717	303.654175	-0.300000	42.35	-18.43
718	304.454193	-0.300000	42.75	-19.13
719	305.254181	-0.300000	43.16	-19.83
720	306.054199	-0.300000	43.57	-20.53
721	306.854218	-0.300000	43.99	-21.23
722	307.654236	-0.300000	44.41	-21.93
723	308.454254	-0.300000	44.83	-22.63
724	309.254242	-0.300000	45.26	-23.32
725	310.054260	-0.300000	45.69	-24.02
726	310.854279	-0.300000	46.12	-24.71
727	311.654297	-0.300000	46.57	-25.41
728	312.454285	-0.300000	47.01	-26.10
729	313.254303	-0.300000	47.46	-26.79
730	314.054321	-0.300000	47.92	-27.48
731	314.854340	-0.300000	48.38	-28.16
732	315.654327	-0.300000	48.85	-28.85
733	316.454346	-0.300000	49.33	-29.53
734	317.254364	-0.300000	49.81	-30.22
735	318.054382	-0.300000	50.30	-30.90
736	318.854370	-0.300000	50.79	-31.58
737	319.654388	-0.300000	51.29	-32.25
738	320.454407	-0.300000	51.80	-32.93
739	321.254425	-0.300000	52.32	-33.60
740	322.054413	-0.300000	52.84	-34.27
741	322.854431	-0.300000	53.38	-34.94
742	323.654449	-0.300000	53.92	-35.61
743	324.454468	-0.300000	54.47	-36.27
744	325.254456	-0.300000	55.03	-36.93
745	326.054474	-0.300000	55.60	-37.59
746	326.854492	-0.300000	56.18	-38.25
747	327.654510	-0.300000	56.77	-38.90
748	328.454529	-0.300000	57.38	-39.55
749	329.254517	-0.300000	57.99	-40.20
750	330.054535	-0.300000	58.61	-40.84
751	330.854553	-0.300000	59.25	-41.48
752	331.654572	-0.300000	59.90	-42.12
753	332.454559	-0.300000	60.56	-42.75
754	333.254578	-0.300000	61.24	-43.38
755	334.054596	-0.300000	61.93	-44.01
756	334.854614	-0.300000	62.64	-44.63
757	335.654602	-0.300000	63.36	-45.24
758	336.454620	-0.300000	64.09	-45.86
759	337.254639	-0.300000	64.84	-46.46
760	338.054657	-0.300000	65.61	-47.06
761	338.854645	-0.300000	66.40	-47.66
762	339.654663	-0.300000	67.20	-48.25
763	340.454681	-0.300000	68.03	-48.84
764	341.254700	-0.300000	68.87	-49.42
765	342.054688	-0.300000	69.73	-49.99
766	342.854706	-0.300000	70.61	-50.56
767	343.654724	-0.300000	71.52	-51.12
768	344.454742	-0.300000	72.44	-51.67
769	345.254730	-0.300000	73.39	-52.22
770	346.054749	-0.300000	74.37	-52.76
771	346.854767	-0.300000	75.36	-53.29
772	347.654785	-0.300000	76.38	-53.81
773	348.454773	-0.300000	77.43	-54.32
774	349.254791	-0.300000	78.50	-54.82
775	350.054810	-0.300000	79.60	-55.32
776	350.854828	-0.300000	80.73	-55.80
777	351.654846	-0.300000	81.88	-56.27
778	352.454834	-0.300000	83.07	-56.74
779	353.254852	-0.300000	84.28	-57.19
780	354.054871	-0.300000	85.52	-57.63
781	354.854889	-0.300000	86.79	-58.05
782	355.654877	-0.300000	88.09	-58.47
783	356.454895	-0.300000	89.43	-58.87
784	357.254913	-0.300000	90.79	-59.25
785	358.054932	-0.300000	92.18	-59.62
786	358.854919	-0.300000	93.61	-59.98
787	359.654938	-0.300000	95.06	-60.32
788	0.450017	0.500000	97.17	-59.91
789	1.250048	0.500000	98.65	-60.21
790	2.050078	0.500000	100.16	-60.49
791	2.850109	0.500000	101.70	-60.76
792	3.650139	0.500000	103.26	-61.01
793	4.450170	0.500000	104.85	-61.24
794	5.250200	0.500000	106.46	-61.45
795	6.050230	0.500000	108.09	-61.64
796	6.850261	0.500000	109.74	-61.81
797	7.650291	0.500000	111.41	-61.97
798	8.450322	0.500000	113.09	-62.10
799	9.250352	0.500000	114.78	-62.21
800	10.050383	0.500000	116.49	-62.30
801	10.850413	0.500000	118.21	-62.37
802	11.650443	0.500000	119.93	-62.42
803	12.450474	0.500000	121.66	-62.44
804	13.250504	0.500000	123.39	-62.45
805	14.050535	0.500000	125.12	-62.43
806	14.850566	0.500000	126.84	-62.39
807	15.650596	0.500000	128.56	-62.33
808	16.450628	0.500000	130.27	-62.25
809	17.250658	0.500000	131.98	-62.15
810	18.050688	0.500000	133.67	-62.03
811	18.850719	0.500000	135.34	-61.88
812	19.650749	0.500000	137.00	-61.72
813	20.450779	0.500000	138.64	-61.54
814	21.250811	0.500000	140.25	-61.33
815	22.050840	0.500000	141.85	-61.11
816	22.850870	0.500000	143.42	-60.87
817	23.650902	0.500000	144.97	-60.61
818	24.450932	0.500000	146.50	-60.34
819	25.250963	0.500000	147.99	-60.04
820	26.050993	0.500000	149.46	-59.73
821	26.851023	0.500000	150.91	-59.41
822	27.651054	0.500000	152.32	-59.06
823	28.451084	0.500000	153.70	-58.71
824	29.251116	0.500000	155.06	-58.34
825	30.051146	0.500000	156.39	-57.95
826	30.851175	0.500000	157.69	-57.55
827	31.651207	0.500000	158.96	-57.14
828	32.451237	0.500000	160.20	-56.71
829	33.251266	0.500000	161.41	-56.27
830	34.051296	0.500000	162.60	-55.82
831	34.851326	0.500000	163.75	-55.36
832	35.651356	0.500000	164.89	-54.89
833	36.451385	0.500000	165.99	-54.41
834	37.251419	0.500000	167.07	-53.92
835	38.051449	0.500000	168.12	-53.42
836	38.851479	0.500000	169.15	-52.91
837	39.651508	0.500000	170.15	-52.39
838	40.451538	0.500000	171.13	-51.86
839	41.251572	0.500000	172.09	-51.33
840	42.051601	0.500000	173.02	-50.78
841	42.851631	0.500000	173.94	-50.23
842	43.651661	0.500000	174.83	-49.68
843	44.451691	0.500000	175.70	-49.11
844	45.251720	0.500000	176.55	-48.54
845	46.051754	0.500000	177.38	-47.96
846	46.851784	0.500000	178.20	-47.38
847	47.651814	0.500000	178.99	-46.79
848	48.451843	0.500000	179.77	-46.20
849	49.251873	0.500000	180.53	-45.60
850	50.051907	0.500000	181.28	-45.00
851	50.851936	0.500000	182.01	-44.39
852	51.651966	0.500000	182.72	-43.77
853	52.451996	0.500000	183.42	-43.16
854	53.252026	0.500000	184.11	-42.53
855	54.052059	0.500000	184.78	-41.91
856	54.852089	0.500000	185.44	-41.28
857	55.652119	0.500000	186.09	-40.64
858	56.452148	0.500000	186.72	-40.00
859	57.252178	0.500000	187.34	-39.36
860	58.052212	0.500000	187.95	-38.72
861	58.852242	0.500000	188.55	-38.07
862	59.652271	0.500000	189.14	-37.42
863	60.452301	0.500000	189.72	-36.77
